Name	SMILES
baloxavir marboxil	COC(=O)OCOc1c2n(ccc1=O)N(C1c3ccccc3SCc3c1ccc(F)c3F)C1COCCN1C2=O
bifendate	COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2
bicyclol	COC(=O)c1cc(OC)c2c(c1-c1c(CO)cc(OC)c3c1OCO3)OCO2
biphenyl dimethyl dicarboxylate	COC(=O)c1ccc(-c2ccc(C(=O)OC)cc2)cc1
methylparaben	COC(=O)c1ccc(O)cc1
nintedanib	COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1
pitofenone	COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1
methyl salicylate	COC(=O)c1ccccc1O
methyl nicotinate	COC(=O)c1cccnc1
laninamivir	COC(C(O)CO)C1OC(C(=O)O)=CC(N=C(N)N)C1NC(C)=O
methoprene	COC(C)(C)CCCC(C)C=CC=C(C)CC(=O)OC(C)C
zipeprol	COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1
aleglitazar	COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O
methoxyflurane	COC(F)(F)C(Cl)Cl
ambrisentan	COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O
pralsetinib	COC1(C(=O)NC(C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1
latamoxef	COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21
temocillin	COC1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2C(C(=O)O)C(C)(C)SC21
cefotetan	COC1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
flomoxef	COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21
cefmetazole	COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
cefminox	COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
cefoxitin	COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21
mitomycin	C=c1c(N)c(O)c2c(c1O)N1CC3NC3C1(OC)C=2COC(N)=O
nicergoline	COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13
norbuprenorphine	COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1)C2O5
buprenorphine	COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5
cefroxadine	COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1
idebenone	COc1c(O)c(C)c(C=CCCCCCCCCO)c(O)c1OC
mitoquinone	COc1c(O)c(C)c(C=CCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(O)c1OC
griseofulvin	COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
midostaurin	COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
methylinositol	COC1C(O)C(O)C(O)C(O)C1O
metildigoxin	COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C
novobiocin	COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C
rifaximin	COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
rifamycin	COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
timepidium	COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1
4-methoxyphencyclidine	COC1CCN(C2(c3ccccc3)CCCCC2)CC1
dimethyl isosorbide	COC1COC2C(OC)COC12
ranimustine	COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O
artemether	COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3
iopromide	COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
mibefradil	COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C
oprozomib	COCC(NC(=O)c1cnc(C)s1)C(=O)NC(COC)C(=O)NC(Cc1ccccc1)C(=O)C1(C)CO1
lacosamide	COCC(NC(C)=O)C(=O)NCc1ccccc1
vicriviroc	COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C
cefpodoxime	COCC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOC)c3csc(N)n3)C2SC1
fluvoxamine	COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
prucalopride	COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
aliskiren	COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
rabeprazole	COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C
sitravatinib	COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1
nimodipine	COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
cilnidipine	COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
elapegademase	COCCOC(=O)NCCCCC(N)C(=O)O
pegaptanib	COCCOC(=O)NCCCCC(NC(=O)OCCOC)C(=O)NCCCCCCCOP(C)(=O)O
pegvorhyaluronidase alfa	COCCOCCCC(=O)NCCCCC(N)C(=O)O
pegvaliase	COCCOCCCCCC(=O)NCCCCC(N)C(=O)O
olaptesed pegol	COCCOCCN(CC(=O)NCCCCCCOP(=O)(O)O)C(=O)COCCOC
loxicodegol	COCCOCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5
metoprolol succinate	COCCc1ccc(OCC(O)CNC(C)C)cc1
metoprolol	COCCc1ccc(OCC(O)CNC(C)C)cc1
metoprolol tartrate	COCCc1ccc(OCC(O)CNC(C)C)cc1
rogaratinib	COCc1c(-c2cc3cc(C)cc(OC)c3s2)c2c(N)ncnn2c1CN1CCNC(=O)C1
cerivastatin	COCc1c(-c2ccc(F)cc2)c(=CCC(O)CC(O)CC(=O)O)c(C(C)C)nc1=C(C)C
filanesib	CON(C)C(=O)N1N=C(c2cc(F)ccc2F)SC1(CCCN)c1ccccc1
sarecycline	CON(C)Cc1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O
cefetamet	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1csc(N)n1
cefditoren	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1
cefotaxime	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1
cefuroxime	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1
ceftiofur	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1
ceftriaxone	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1
cefodizime	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1
cefmenoxime	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1
cefoselis sulfate	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3ccc(=N)n3CCO)CSC12)c1csc(N)n1
ceftizoxime	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1
cefteram pivoxil	CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1
cefepime	CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1
cefoselis	CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CSC12)c1csc(N)n1
cefpirome	CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1
cefozopran	CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CSC12)c1nsc(N)n1
gemifloxacin	CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN
relugolix	CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1
dichlorvos	COP(=O)(OC)OC=C(Cl)Cl
enteromycin	CO[N+]([O-])=CC(=O)N=CCC(=O)O
dasabuvir	COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C
mycophenolic acid	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2
mycophenolate mofetil	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
zalypsis	COc1c(C)cc2c(c1O)C1C3Cc4c(OC(C)=O)c(C)c5c(c4C(CNC(=O)C=Cc4cccc(C(F)(F)F)c4)N3C(O)C(C2)N1C)OCO5
moxifloxacin	COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
gatifloxacin	COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
thiocolchicoside	COc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2
copanlisib	COc1c(OCCCN2CCOCC2)ccc2c3n(c(=NC(=O)c4cnc(N)nc4)nc12)CCN3
evoxine	COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12
methoxsalen	COc1c2occc2cc2ccc(=O)oc12
pinaverium	COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC
trimetozine	COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
troxipide	COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC
trimethobenzamide	COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC
zafirlukast	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
idasanutlin	COc1cc(C(=O)O)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F
dilazep	COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
bnc105	COc1cc(C(=O)c2c(C)oc3c(O)c(OC)ccc23)cc(OC)c1OC
morclofone	COc1cc(C(=O)c2ccc(Cl)cc2)cc(OC)c1OCCN1CCOCC1
iloperidone	COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
gefapixant	COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O
acitretin	COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C
tafenoquine	COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1
epirizole	COc1cc(C)nc(-n2nc(C)cc2OC)n1
silibinin	COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O
picropodophyllin	COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC
podofilox	COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC
etoposide	COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O
teniposide	COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O
cyclovalone	COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O
curcumin	COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O
cinepazide	COc1cc(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC
ferulic acid	COc1cc(C=CC(=O)O)ccc1O
tretoquinol	COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC
mescaline	COc1cc(CCN)cc(OC)c1OC
25c-nbome	COc1cc(CCNCc2ccccc2OC)c(OC)cc1Cl
capsaicin	COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O
brodimoprim	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br
trimethoprim	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
refametinib	COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(CC(O)CO)CC1
cisapride	COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
clebopride	COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
amezinium mesylate	COc1cc(N)cn[n+]1-c1ccccc1
amezinium metilsulfate	COc1cc(N)cn[n+]1-c1ccccc1
brigatinib	COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
primaquine	COc1cc(NC(C)CCCN)c2ncccc2c1
sulfadimethoxine	COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
amsacrine	COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
bosutinib	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
fostamatinib	COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC
alisertib	COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O
acotiamide	COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC
buflomedil	COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1
rigosertib	COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1
erdafitinib	COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
1,3,5-trimethoxybenzene	COc1cc(OC)cc(OC)c1
nicosulfuron	COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1
sulfogaiacol	COc1cc(S(=O)(=O)O)ccc1O
potassium guaiacolsulfonate	COc1cc(S(=O)(=O)[O-])ccc1O
oxypertine	COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
vandetanib	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
tesevatinib	COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1
foretinib	COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
anlotinib	COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1
cediranib	COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
colchicine	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
elvitegravir	COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2C(CO)C(C)C
trabectedin	COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4
ensifentrine	COc1cc2c(cc1OC)-c1cc(=Nc3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2
donepezil	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
tetrabenazine	COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
deutetrabenazine	COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
valbenazine	COc1cc2c(cc1OC)C1CC(OC(=O)C(N)C(C)C)C(CC(C)C)CN1CC2
ivabradine	COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2
berbamine	COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(O)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC4
tubocurarine	COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C
alfuzosin	COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
terazosin	COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
doxazosin	COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
prazosin	COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
cabozantinib	COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC
lenvatinib	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
tivozanib	COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC
pq-10	COc1cc2ncnc(N3CCC(Oc4cnc5ccccc5n4)C3)c2cc1OC
dacomitinib	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCCC1
gefitinib	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
diosmin	COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O
hidrosmin	COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O
anethole trithione	COc1ccc(-c2cc(=S)ss2)cc1
adapalene	COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
pimobendan	COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1
mofezolac	COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1
apixaban	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1
gs-5745	COc1ccc(Br)c(F)c1[N+](=O)[O-]
avobenzone	COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
aniracetam	COc1ccc(C(=O)N2CCCC2=O)cc1
itopride	COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC
picotamide	COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1
oxybenzone	COc1ccc(C(=O)c2ccccc2)c(O)c1
amotriphene	COc1ccc(C(CN(C)C)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
venlafaxine	COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
chlorotrianisene	COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
hesperidin	COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O
diltiazem	COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1
tranilast	COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC
ombrabulin	COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1NC(=O)C(N)CO
fosbretabulin	COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O
olodaterol	COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1
formoterol	COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
arformoterol	COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
laudanosine	COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC
gallopamil	COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
verapamil	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
tiapamil	COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC
astemizole	COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
bevantolol	COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC
denopamine	COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC
norverapamil	COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
vernakalant	COc1ccc(CCOC2CCCCC2N2CCC(O)C2)cc1OC
eluxadoline	COc1ccc(CN(C(=O)C(N)Cc2c(C)cc(C(N)=O)cc2C)C(C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O
mepyramine	COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
selpercatinib	COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1
lomerizine	COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC
trimetazidine	COc1ccc(CN2CCNCC2)c(OC)c1OC
avanafil	COc1ccc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)cc1Cl
papaverine	COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
pilaralisib	COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1
glyburide	COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
pirtobrutinib	COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn(C(C)C(F)(F)F)c(N)c2C(N)=O)cc1
sulfamethoxypyridazine	COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
muraglitazar	COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1
methoxamine	COc1ccc(OC)c(C(O)C(C)N)c1
midodrine	COc1ccc(OC)c(C(O)CNC(=O)CN)c1
lobeglitazone	COc1ccc(Oc2cc(N(C)CCOc3ccc(Cc4sc(=O)[nH]c4O)cc3)ncn2)cc1
esomeprazole magnesium	COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1
omeprazole magnesium	COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1
tenatoprazole	COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1
lurbinectedin	COc1ccc2[nH]c3c(c2c1)CCNC31CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4
melatonin	COc1ccc2[nH]cc(CCNC(C)=O)c2c1
tolrestat	COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F
simeprevir	COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
gliquidone	COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C
dextromethorphan	COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3
epimestrol	COc1ccc2c(c1)CCC1C2CCC2(C)C(O)C(O)CC12
methotrimeprazine	COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2
ormeloxifene	COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1
glucametacin	COc1ccc2c(c1)c(CC(=O)NC(C=O)C(O)C(O)C(O)CO)c(C)n2C(=O)c1ccc(Cl)cc1
cinmetacin	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1
indomethacin	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
acemetacin	COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
noscapine	COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C
drotebanol	COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3
oxycodone	COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314
noroxycodone	COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314
hydrocodone	COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314
codeine	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
dihydrocodeine	COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
galantamine	COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2
naproxen	COc1ccc2cc(C(C)C(=O)O)ccc2c1
nabumetone	COc1ccc2cc(CCC(C)=O)ccc2c1
metocurine	COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3
cepharanthine	COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C
berberine	COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
agomelatine	COc1ccc2cccc(CCNC(C)=O)c2c1
